IRM	Real Estate	REIT - Specialty
KGC	Basic Materials	Gold
KNOP	Energy	Oil & Gas Midstream
KOP	Basic Materials	Specialty Chemicals
KO	Consumer Defensive	Beverages - Non-Alcoholic
KRC	Real Estate	REIT - Office
ITUB	Financial Services	Banks - Regional
IHS	Real Estate	Real Estate Services
KRMN	Industrials	Aerospace & Defense
KT	Communication Services	Telecom Services
LADR	Real Estate	REIT - Mortgage
L	Financial Services	Insurance - Property & Casualty
LAZ	Financial Services	Capital Markets
LCII	Consumer Cyclical	Recreational Vehicles
LDI	Financial Services	Mortgage Finance
LEU	Energy	Uranium
LHX	Industrials	Aerospace & Defense
LMT	Industrials	Aerospace & Defense
LNN	Industrials	Farm & Heavy Construction Machinery
LOW	Consumer Cyclical	Home Improvement Retail
KMI	Energy	Oil & Gas Midstream
KMX	Consumer Cyclical	Auto & Truck Dealerships
KKR	Financial Services	Asset Management
LPX	Industrials	Building Products & Equipment
LW	Consumer Defensive	Packaged Foods
LU	Financial Services	Credit Services
LYNX	Industrials	Aerospace & Defense
LXU	Basic Materials	Chemicals
LTC.US	Real Estate	REIT - Healthcare Facilities
LZM	Basic Materials	Other Industrial Metals & Mining
KVYO	Technology	Software - Application
MANE	Healthcare	Biotechnology
MAA	Real Estate	REIT - Residential
MATV	Basic Materials	Specialty Chemicals
MBC	Consumer Cyclical	Furnishings, Fixtures & Appliances
MCO	Financial Services	Financial Data & Stock Exchanges
LEG	Consumer Cyclical	Furnishings, Fixtures & Appliances
LUV	Industrials	Airlines
MAIN	Financial Services	Asset Management
MIAX	Financial Services	Capital Markets
MCB	Financial Services	Banks - Regional
MD	Healthcare	Medical Care Facilities
MKC	Consumer Defensive	Packaged Foods
MEC	Industrials	Metal Fabrication
MLI	Industrials	Metal Fabrication
MFC	Financial Services	Insurance - Life
MMI	Real Estate	Real Estate Services
MNSO	Consumer Cyclical	Specialty Retail
MGA	Consumer Cyclical	Auto Parts
MOD	Consumer Cyclical	Auto Parts
MET.US	Financial Services	Insurance - Life
MPTI	Technology	Electronic Components
MOS	Basic Materials	Agricultural Inputs
MPC	Energy	Oil & Gas Refining & Marketing
MRSH	Financial Services	Insurance Brokers
MSA	Industrials	Security & Protection Services
MSI	Technology	Communication Equipment
MTB	Financial Services	Banks - Regional
MTRN	Basic Materials	Other Industrial Metals & Mining
MTG	Financial Services	Insurance - Specialty
MTX	Basic Materials	Specialty Chemicals
MH	Consumer Defensive	Education & Training Services
MSFT.24-7	Technology	Software - Infrastructure
MUR	Energy	Oil & Gas E&P
NGS	Energy	Oil & Gas Equipment & Services
NHC	Healthcare	Medical Care Facilities
NIC	Financial Services	Banks - Regional
NJR	Utilities	Utilities - Regulated Gas
NBHC	Financial Services	Banks - Regional
NAK	Basic Materials	Other Industrial Metals & Mining
NE	Energy	Oil & Gas Drilling
MYE	Consumer Cyclical	Packaging & Containers
NET	Technology	Software - Infrastructure
NFG	Energy	Oil & Gas Integrated
NOMD	Consumer Defensive	Packaged Foods
NNI	Financial Services	Credit Services
NOC	Industrials	Aerospace & Defense
NOW	Technology	Software - Application
NSC	Industrials	Railroads
NUVB	Healthcare	Biotechnology
NVST	Healthcare	Medical Instruments & Supplies
NLY	Real Estate	REIT - Mortgage
NXDT	Real Estate	REIT - Diversified
MWA	Industrials	Specialty Industrial Machinery
NYT	Communication Services	Publishing
NPKI	Industrials	Building Products & Equipment
NRDY	Technology	Software - Application
NU	Financial Services	Banks - Regional
NTB	Financial Services	Banks - Diversified
OGE	Utilities	Utilities - Regulated Electric
OHI	Real Estate	REIT - Healthcare Facilities
OIS	Energy	Oil & Gas Equipment & Services
OLN	Basic Materials	Chemicals
NVO	Healthcare	Drug Manufacturers - General
OMF	Financial Services	Credit Services
NWN	Utilities	Utilities - Regulated Gas
OOMA	Technology	Software - Application
ORCL	Technology	Software - Infrastructure
OSCR	Healthcare	Healthcare Plans
OVV	Energy	Oil & Gas E&P
OXY	Energy	Oil & Gas E&P
PAC	Industrials	Airports & Air Services
OEC	Basic Materials	Specialty Chemicals
PAGS	Technology	Software - Infrastructure
PBA	Energy	Oil & Gas Midstream
OPLN	Consumer Cyclical	Auto & Truck Dealerships
PBI	Industrials	Integrated Freight & Logistics
OR.US	Basic Materials	Gold
OTF	Financial Services	Asset Management
PD	Technology	Software - Application
PFGC	Consumer Defensive	Food Distribution
PEG	Utilities	Utilities - Regulated Electric
OBK	Financial Services	Banks - Regional
PG	Consumer Defensive	Household & Personal Products
PHG	Healthcare	Medical Devices
PINE	Real Estate	REIT - Retail
PHM	Consumer Cyclical	Residential Construction
PAR	Technology	Software - Application
PKG	Consumer Cyclical	Packaging & Containers
PLD	Real Estate	REIT - Industrial
PLOW	Consumer Cyclical	Auto Parts
PAY.US	Technology	Software - Infrastructure
ONON	Consumer Cyclical	Footwear & Accessories
POST	Consumer Defensive	Packaged Foods
PRLB	Industrials	Metal Fabrication
PRIM	Industrials	Engineering & Construction
PCG	Utilities	Utilities - Regulated Electric
PMT	Real Estate	REIT - Mortgage
PNR	Industrials	Specialty Industrial Machinery
PRG	Industrials	Rental & Leasing Services
QSR	Consumer Cyclical	Restaurants
PRU	Financial Services	Insurance - Life
PSFE	Technology	Software - Infrastructure
PSQH	Technology	Software - Application
QXO	Industrials	Industrial Distribution
RAL	Technology	Electronic Components
RBLX	Communication Services	Electronic Gaming & Multimedia
PUK	Financial Services	Insurance - Life
RELX	Industrials	Specialty Business Services
REX	Basic Materials	Chemicals
RF	Financial Services	Banks - Regional
PJT	Financial Services	Capital Markets
RH	Consumer Cyclical	Specialty Retail
RLGT	Industrials	Integrated Freight & Logistics
PWR	Industrials	Engineering & Construction
RDDT	Communication Services	Internet Content & Information
REA	Basic Materials	Other Industrial Metals & Mining
ROK	Industrials	Specialty Industrial Machinery
RPM	Basic Materials	Specialty Chemicals
RLX	Consumer Defensive	Tobacco
RJF	Financial Services	Asset Management
RSI	Consumer Cyclical	Gambling
RMD	Healthcare	Medical Instruments & Supplies
RYAN	Financial Services	Insurance Brokers
RTX	Industrials	Aerospace & Defense
RDY	Healthcare	Drug Manufacturers - Specialty & Generic
RNR	Financial Services	Insurance - Reinsurance
SAP	Technology	Software - Application
RCI	Communication Services	Telecom Services
RRX	Industrials	Specialty Industrial Machinery
SEAT	Communication Services	Internet Content & Information
RWT	Real Estate	REIT - Mortgage
SGHC	Consumer Cyclical	Gambling
SBH	Consumer Cyclical	Specialty Retail
SBSW	Basic Materials	Other Precious Metals & Mining
SHEL	Energy	Oil & Gas Integrated
SAFE.US	Real Estate	REIT - Diversified
SCI	Consumer Cyclical	Personal Services
SDHC	Real Estate	Real Estate - Development
SJM	Consumer Defensive	Packaged Foods
RIG	Energy	Oil & Gas Drilling
SM	Energy	Oil & Gas E&P
SLG	Real Estate	REIT - Office
SMG	Basic Materials	Agricultural Inputs
SKY.US	Consumer Cyclical	Residential Construction
SN	Consumer Cyclical	Furnishings, Fixtures & Appliances
SNDR	Industrials	Trucking
SPOT	Communication Services	Internet Content & Information
SES	Consumer Cyclical	Auto Parts
SR	Utilities	Utilities - Regulated Gas
SSD	Basic Materials	Lumber & Wood Production
SSTK	Communication Services	Internet Content & Information
SMR	Industrials	Specialty Industrial Machinery
SOC	Energy	Oil & Gas Drilling
STEM	Utilities	Utilities - Renewable
SPHR	Communication Services	Entertainment
STUB	Communication Services	Internet Content & Information
STZ	Consumer Defensive	Beverages - Brewers
SUN	Energy	Oil & Gas Refining & Marketing
SUZ	Basic Materials	Paper & Paper Products
SRG.US	Real Estate	Real Estate Services
SWK	Industrials	Tools & Accessories
SIG	Consumer Cyclical	Luxury Goods
SYK	Healthcare	Medical Devices
SXI	Industrials	Specialty Industrial Machinery
TALO	Energy	Oil & Gas E&P
SPCE	Industrials	Aerospace & Defense
STN	Industrials	Engineering & Construction
TAC	Utilities	Utilities - Independent Power Producers
TBI	Industrials	Staffing & Employment Services
TDAY	Communication Services	Publishing
STC	Financial Services	Insurance - Property & Casualty
TEO	Communication Services	Telecom Services
TFC	Financial Services	Banks - Regional
TFX	Healthcare	Medical Instruments & Supplies
SNX.US	Technology	Electronics & Computer Distribution
THG	Financial Services	Insurance - Property & Casualty
TIMB	Communication Services	Telecom Services
TDY	Technology	Scientific & Technical Instruments
TME	Communication Services	Internet Content & Information
TNC	Industrials	Specialty Industrial Machinery
TNL	Consumer Cyclical	Travel Services
TOST	Technology	Software - Infrastructure
TR	Consumer Defensive	Confectioners
TDOC	Healthcare	Health Information Services
TKC	Communication Services	Telecom Services
TLK	Communication Services	Telecom Services
TS	Energy	Oil & Gas Equipment & Services
TSM	Technology	Semiconductors
TGS.US	Energy	Oil & Gas Integrated
TEL.US	Technology	Electronic Components
TTI	Energy	Oil & Gas Equipment & Services
TPL	Energy	Oil & Gas E&P
TWLO	Technology	Software - Infrastructure
TRGP	Energy	Oil & Gas Midstream
U	Technology	Software - Application
TRNO	Real Estate	REIT - Industrial
UE	Real Estate	REIT - Retail
UBS	Financial Services	Banks - Diversified
TRTX	Real Estate	REIT - Mortgage
TTAM	Basic Materials	Building Materials
UAMY	Basic Materials	Other Industrial Metals & Mining
TXNM	Utilities	Utilities - Regulated Electric
USAC	Energy	Oil & Gas Equipment & Services
USNA	Consumer Defensive	Packaged Foods
ULS	Industrials	Specialty Business Services
UNF	Industrials	Specialty Business Services
UVE	Financial Services	Insurance - Property & Casualty
UTL	Utilities	Utilities - Diversified
UNM	Financial Services	Insurance - Life
VALE	Basic Materials	Other Industrial Metals & Mining
V	Financial Services	Credit Services
VFC	Consumer Cyclical	Apparel Manufacturing
VLO	Energy	Oil & Gas Refining & Marketing
VMC	Basic Materials	Building Materials
VNO	Real Estate	REIT - Office
UPS	Industrials	Integrated Freight & Logistics
VOYG	Industrials	Aerospace & Defense
VRTS	Financial Services	Asset Management
UI	Technology	Communication Equipment
UGI	Utilities	Utilities - Regulated Gas
VTS	Energy	Oil & Gas E&P
VIA	Technology	Software - Application
WCN	Industrials	Waste Management
WEAV	Healthcare	Health Information Services
WES	Energy	Oil & Gas Midstream
VTMX	Real Estate	Real Estate - Diversified
VSTS	Industrials	Rental & Leasing Services
WFC	Financial Services	Banks - Diversified
WIT	Technology	Information Technology Services
VYX	Technology	Information Technology Services
WAB	Industrials	Railroads
WLK	Basic Materials	Specialty Chemicals
WBI	Energy	Oil & Gas Equipment & Services
WMB	Energy	Oil & Gas Midstream
WNC	Industrials	Farm & Heavy Construction Machinery
VIPS	Consumer Cyclical	Internet Retail
VIV.US	Communication Services	Telecom Services
WRB.US	Financial Services	Insurance - Property & Casualty
XPEV	Consumer Cyclical	Auto Manufacturers
WHD	Energy	Oil & Gas Equipment & Services
WPC	Real Estate	REIT - Diversified
WTI	Energy	Oil & Gas E&P
WSM	Consumer Cyclical	Specialty Retail
YETI	Consumer Cyclical	Leisure
YOU	Technology	Software - Application
XIFR	Utilities	Utilities - Renewable
WWW	Consumer Cyclical	Footwear & Accessories
WTS	Industrials	Specialty Industrial Machinery
ZEPP	Technology	Consumer Electronics
ZTO	Industrials	Integrated Freight & Logistics
XPRO	Energy	Oil & Gas Equipment & Services
OABI	Healthcare	Biotechnology
OCFC	Financial Services	Banks - Regional
ODTX	Healthcare	Biotechnology
OMCL	Healthcare	Health Information Services
ON	Technology	Semiconductors
YUM	Consumer Cyclical	Restaurants
OPCH	Healthcare	Medical Care Facilities
ZH	Communication Services	Internet Content & Information
OPRA	Communication Services	Internet Content & Information
OCUL	Healthcare	Biotechnology
OFS	Financial Services	Asset Management
OPTX	Technology	Electronic Components
OKUR	Healthcare	Biotechnology
XZO	Financial Services	Insurance - Diversified
ORLY	Consumer Cyclical	Auto Parts
ORGO	Healthcare	Drug Manufacturers - Specialty & Generic
OTLY	Consumer Defensive	Packaged Foods
SUBC.OL	Energy	Oil & Gas Equipment & Services
ONDS	Technology	Communication Equipment
VAR.OL	Energy	Oil & Gas E&P
BTMCQ	Financial Services	Capital Markets
ARVLF	Consumer Cyclical	Auto Manufacturers
OLMA	Healthcare	Biotechnology
OSPN	Technology	Software - Infrastructure
EVFM	Healthcare	Biotechnology
GDST	Financial Services	Shell Companies
IVCAF	Financial Services	Shell Companies
OPENW		
DMNIF	Consumer Cyclical	Auto Manufacturers
OVLY	Financial Services	Banks - Regional
MTPLF	Consumer Cyclical	Restaurants
HTGMQ	Healthcare	Diagnostics & Research
ORANY	Communication Services	Telecom Services
ATROB	Industrials	Aerospace & Defense
CNTM	Technology	Software - Application
SLAMF	Financial Services	Shell Companies
LUNA.US	Technology	Scientific & Technical Instruments
SNBRQ	Consumer Cyclical	Furnishings, Fixtures & Appliances
SUNWQ	Technology	Solar
TRVN	Healthcare	Biotechnology
MFLTY	Consumer Defensive	Grocery Stores
MAXNQ	Technology	Solar
WCPRF	Energy	Oil & Gas E&P
ZPTA	Technology	Software - Infrastructure
PANL	Industrials	Marine Shipping
PACB	Healthcare	Medical Devices
PAYO	Technology	Software - Infrastructure
PAYX	Technology	Software - Application
PCAR	Industrials	Farm & Heavy Construction Machinery
PCVX	Healthcare	Biotechnology
PDFS	Technology	Software - Application
PENG	Technology	Information Technology Services
PEBO	Financial Services	Banks - Regional
PERI	Communication Services	Internet Content & Information
PGY	Technology	Software - Infrastructure
PFBC	Financial Services	Banks - Regional
PHVS	Healthcare	Biotechnology
SCPX	Healthcare	Biotechnology
PLAY	Communication Services	Entertainment
REEAF.US	Consumer Cyclical	Auto Parts
SFGYY	Financial Services	Insurance - Life
PLTK	Communication Services	Electronic Gaming & Multimedia
PMVP	Healthcare	Biotechnology
POOL	Industrials	Industrial Distribution
POWW	Industrials	Aerospace & Defense
POET	Technology	Semiconductors
PRAX	Healthcare	Biotechnology
PFLT	Financial Services	Asset Management
PIII	Healthcare	Medical Care Facilities
PRTS	Consumer Cyclical	Auto Parts
PLPC	Industrials	Electrical Equipment & Parts
PLUS	Technology	Software - Application
PTC	Technology	Software - Application
PPTA	Basic Materials	Other Precious Metals & Mining
PRDO	Consumer Defensive	Education & Training Services
PTRN	Consumer Cyclical	Internet Retail
PWP	Financial Services	Capital Markets
PTGX	Healthcare	Biotechnology
74SW.PA	Technology	Software - Application
ABEO.PA	Consumer Cyclical	Leisure
AC.PA	Consumer Cyclical	Lodging
ALAGO.PA	Utilities	Utilities - Renewable
AKW.PA	Consumer Cyclical	Auto Parts
ALBFR.PA	Technology	Software - Application
PSIX	Industrials	Specialty Industrial Machinery
PRPL	Consumer Cyclical	Furnishings, Fixtures & Appliances
ADOC.PA	Healthcare	Biotechnology
AI.PA	Basic Materials	Specialty Chemicals
ALATA.PA	Communication Services	Electronic Gaming & Multimedia
ALCLS.PA	Healthcare	Biotechnology
ALCIS.PA	Industrials	Specialty Business Services
ALBIZ.PA	Communication Services	Advertising Agencies
ALCOX.PA	Healthcare	Biotechnology
ALCUR.PA	Industrials	Specialty Industrial Machinery
ALDMS.PA	Healthcare	Medical Devices
ALDEL.PA	Consumer Cyclical	Auto Parts
ALDUX.PA	Communication Services	Advertising Agencies
ALECP.PA	Communication Services	Entertainment
ALEO2.PA	Basic Materials	Lumber & Wood Production
PSNL	Healthcare	Diagnostics & Research
ALBON.PA	Financial Services	Asset Management
ALHAF.PA	Utilities	Utilities - Renewable
ALCAT.PA	Consumer Cyclical	Recreational Vehicles
ALHUN.PA	Consumer Cyclical	Specialty Retail
ALFOR.PA	Consumer Cyclical	Auto Parts
ALFUM.PA	Communication Services	Advertising Agencies
ALFER.PA	Industrials	Building Products & Equipment
ALHPI.PA	Industrials	Farm & Heavy Construction Machinery
ALKEY.PA	Technology	Information Technology Services
ALHG.PA	Industrials	Specialty Business Services
ALMDT.PA	Healthcare	Medical Devices
ALICA.PA	Technology	Electronic Components
ALINN.PA	Technology	Electronics & Computer Distribution
ALGID.PA	Technology	Electronic Components
ALKLH.PA	Healthcare	Diagnostics & Research
ALNSE.PA	Technology	Scientific & Technical Instruments
ALLGO.PA	Technology	Electronics & Computer Distribution
ALMCE.PA	Industrials	Specialty Business Services
ALPJT.PA	Industrials	Building Products & Equipment
ALMKT.PA	Healthcare	Medical Devices
ALNN6.PA	Technology	Communication Equipment
ALPAS.PA	Consumer Cyclical	Specialty Retail
ALPUL.PA	Communication Services	Electronic Gaming & Multimedia
ALSOG.PA	Industrials	Aerospace & Defense
ALSTI.PA	Industrials	Specialty Industrial Machinery
ALTAO.PA	Healthcare	Biotechnology
ALTHX.PA	Healthcare	Biotechnology
ALITL.PA	Technology	Information Technology Services
ALTOU.PA	Industrials	Rental & Leasing Services
ALVAL.PA	Consumer Defensive	Packaged Foods
ALU10.PA	Consumer Cyclical	Furnishings, Fixtures & Appliances
ALVGO.PA	Technology	Software - Application
ALOPM.PA	Healthcare	Biotechnology
